"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
59,59,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800341903578,1000800342988228
59,59,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",95717399.000000,1000800341903578,1000800342988228
59,59,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800341903578,1000800342988228
59,59,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6109744.000000,1000800341903578,1000800342988228
59,59,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",27584713.000000,1000800341903578,1000800342988228
60,60,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800343088549,1000800344179119
60,60,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98150121.000000,1000800343088549,1000800344179119
60,60,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800343088549,1000800344179119
60,60,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6249844.000000,1000800343088549,1000800344179119
60,60,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29353853.000000,1000800343088549,1000800344179119
61,61,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800344277960,1000800345376210
61,61,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",100923751.000000,1000800344277960,1000800345376210
61,61,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800344277960,1000800345376210
61,61,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7480564.000000,1000800344277960,1000800345376210
61,61,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",30034180.000000,1000800344277960,1000800345376210
62,62,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800345477651,1000800346571661
62,62,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",100414494.000000,1000800345477651,1000800346571661
62,62,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800345477651,1000800346571661
62,62,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6712087.000000,1000800345477651,1000800346571661
62,62,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",30012133.000000,1000800345477651,1000800346571661
63,63,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800346675982,1000800347772152
63,63,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99970095.000000,1000800346675982,1000800347772152
63,63,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800346675982,1000800347772152
63,63,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",7588949.000000,1000800346675982,1000800347772152
63,63,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29654783.000000,1000800346675982,1000800347772152
64,64,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800347878393,1000800348965403
64,64,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",96238183.000000,1000800347878393,1000800348965403
64,64,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800347878393,1000800348965403
64,64,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6240662.000000,1000800347878393,1000800348965403
64,64,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",28604799.000000,1000800347878393,1000800348965403
65,65,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800349073364,1000800350169775
65,65,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",97314268.000000,1000800349073364,1000800350169775
65,65,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800349073364,1000800350169775
65,65,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6779115.000000,1000800349073364,1000800350169775
65,65,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",28658635.000000,1000800349073364,1000800350169775
66,66,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800350284856,1000800351374986
66,66,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",98515976.000000,1000800350284856,1000800351374986
66,66,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800350284856,1000800351374986
66,66,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6673073.000000,1000800350284856,1000800351374986
66,66,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",28702764.000000,1000800350284856,1000800351374986
67,67,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800351485987,1000800352580397
67,67,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99812158.000000,1000800351485987,1000800352580397
67,67,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800351485987,1000800352580397
67,67,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6454548.000000,1000800351485987,1000800352580397
67,67,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29614394.000000,1000800351485987,1000800352580397
68,68,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800352694758,1000800353784528
68,68,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",97499263.000000,1000800352694758,1000800353784528
68,68,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800352694758,1000800353784528
68,68,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6131200.000000,1000800352694758,1000800353784528
68,68,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29102940.000000,1000800352694758,1000800353784528
69,69,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800353903049,1000800354996339
69,69,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99020013.000000,1000800353903049,1000800354996339
69,69,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800353903049,1000800354996339
69,69,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6487962.000000,1000800353903049,1000800354996339
69,69,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29524056.000000,1000800353903049,1000800354996339
70,70,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800355114420,1000800356205670
70,70,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",97415935.000000,1000800355114420,1000800356205670
70,70,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800355114420,1000800356205670
70,70,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6722829.000000,1000800355114420,1000800356205670
70,70,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",28706204.000000,1000800355114420,1000800356205670
71,71,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800356315112,1000800357407842
71,71,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",100472197.000000,1000800356315112,1000800357407842
71,71,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800356315112,1000800357407842
71,71,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6075825.000000,1000800356315112,1000800357407842
71,71,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",30597082.000000,1000800356315112,1000800357407842
72,72,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800357516563,1000800358607493
72,72,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",99162582.000000,1000800357516563,1000800358607493
72,72,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800357516563,1000800358607493
72,72,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6450741.000000,1000800357516563,1000800358607493
72,72,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_ADDR_STALL_CYCLES",29734734.000000,1000800357516563,1000800358607493
73,73,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_INSTS_VMEM_WR",2097152.000000,1000800358730174,1000800359821344
73,73,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"SQ_VMEM_TA_CMD_FIFO_FULL",97784299.000000,1000800358730174,1000800359821344
73,73,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCC_WRITE_SECTORS",33554432.000000,1000800358730174,1000800359821344
73,73,"Agent 1",1,43416,43416,2097152,1,"gemm",512,131072,0,128,0,112,"TCP_TCP_TA_DATA_STALL_CYCLES",6049134.000000,1000800358730174,1000800359821344
