"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
26,7212,"v_ashrrev_i32_e32 v3, 31, v2",1056,14504,10264,0,""
26,7216,"v_alignbit_b32 v1, v3, v2, 1",1056,9656,5432,0,""
26,7224,"v_cmp_lt_i64_e32 vcc, s[8:9], v[2:3]",1056,7448,3224,0,""
26,7228,"v_mad_u64_u32 v[24:25], s[8:9], v1, s14, 0",1056,6340,2116,0,""
26,7236,"v_cmp_gt_i64_e64 s[0:1], s[18:19], v[2:3]",1056,5808,1580,0,""
26,7244,"v_mad_i32_i24 v25, v3, s14, v25",1056,6500,2272,0,""
26,7252,"v_mov_b32_e32 v2, 0",1056,5772,1544,0,""
26,7256,"v_mov_b32_e32 v3, 0",1056,5388,1164,0,""
26,7260,"v_mov_b32_e32 v10, 0",1056,6152,1928,0,""
26,7264,"v_mov_b32_e32 v11, 0",1056,5368,1144,0,""
26,7268,"v_mov_b32_e32 v12, 0",1056,5464,1240,0,""
26,7272,"v_mov_b32_e32 v13, 0",1056,4700,464,0,""
26,7276,"v_mov_b32_e32 v14, 0",1056,4564,332,0,""
26,7280,"v_mov_b32_e32 v15, 0",1056,4548,320,0,""
26,7284,"v_mov_b32_e32 v16, 0",1056,4420,196,0,""
26,7288,"v_mov_b32_e32 v17, 0",1056,4504,280,0,""
26,7292,"s_and_saveexec_b64 s[8:9], s[0:1]",1056,4392,128,0,""
26,7296,"s_cbranch_execz 14",1056,4260,16,4184,""
26,7300,"v_lshl_add_u64 v[2:3], s[2:3], 0, v[24:25]",1032,4428,296,0,""
26,7308,"v_mov_b32_e32 v5, 0",1032,4416,288,0,""
26,7312,"v_mov_b32_e32 v4, v18",1032,4412,280,0,""
26,7316,"v_lshl_add_u64 v[22:23], v[2:3], 0, v[4:5]",1032,4524,360,0,""
26,7324,"global_load_dwordx4 v[2:5], v[22:23], off",1032,43320,38980,8220,""
26,7332,"global_load_dwordx4 v[6:9], v[22:23], off offset:16",1032,6488,2032,0,""
26,7340,"global_load_dwordx4 v[10:13], v[22:23], off offset:32",1032,11540,7056,0,""
26,7348,"global_load_dwordx4 v[14:17], v[22:23], off offset:48",1032,9948,5816,0,""
26,7356,"s_or_b64 exec, exec, s[8:9]",1056,4292,28,384,""
26,7360,"s_mov_b32 s11, s15",1056,4948,696,304,""
26,7364,"s_lshl_b64 s[0:1], s[10:11], 7",1056,5228,404,0,""
26,7368,"s_waitcnt lgkmcnt(0)",1056,4224,4224,0,""
26,7372,"s_mul_hi_i32 s8, s16, 0x18000000",1056,4696,432,0,""
26,7380,"s_mul_i32 s16, s16, 0x18000000",1056,4760,516,0,""
26,7388,"s_add_u32 s4, s4, s16",1056,4664,428,0,""
26,7392,"s_addc_u32 s5, s5, s8",1056,4828,564,0,""
26,7396,"v_or_b32_e32 v1, s0, v26",1056,18668,14428,0,""
26,7400,"v_mov_b64_e32 v[22:23], s[4:5]",1056,6152,1928,0,""
26,7404,"v_mad_u64_u32 v[22:23], s[4:5], v1, s14, v[22:23]",1056,6508,2284,0,""
26,7412,"v_mov_b32_e32 v1, 0x3000",1056,6712,2452,0,""
26,7420,"v_mad_u32_u24 v23, s1, v1, v23",1056,40692,36468,0,""
26,7428,"v_lshl_add_u64 v[44:45], v[22:23], 0, v[18:19]",1056,5448,1200,0,""
26,7436,"global_load_dwordx4 v[28:31], v[44:45], off offset:16",1056,253848,248796,8424,""
26,7444,"global_load_dwordx4 v[32:35], v[44:45], off",1056,34228,29136,0,""
26,7452,"global_load_dwordx4 v[36:39], v[44:45], off offset:48",1056,32132,27012,0,""
26,7460,"global_load_dwordx4 v[40:43], v[44:45], off offset:32",1056,46248,41948,0,""
26,7468,"v_and_b32_e32 v44, 64, v26",1056,5280,764,0,""
26,7472,"v_lshrrev_b32_e32 v27, 2, v0",1056,5064,828,0,""
26,7476,"v_and_b32_e32 v46, 15, v0",1056,4380,140,0,""
26,7480,"v_mul_u32_u24_e32 v26, 0x44, v26",1056,7828,3604,0,""
26,7488,"v_and_b32_e32 v18, 64, v0",1056,5196,972,0,""
26,7492,"v_and_b32_e32 v45, 12, v27",1056,4400,176,0,""
26,7496,"v_or_b32_e32 v27, 16, v46",1056,5276,1052,0,""
26,7500,"v_or_b32_e32 v47, 32, v46",1056,5152,924,0,""
26,7504,"v_or_b32_e32 v48, 48, v46",1056,4528,296,0,""
26,7508,"v_or_b32_e32 v46, v44, v46",1056,5136,908,0,""
26,7512,"v_add_lshl_u32 v52, v26, v20, 1",1056,5324,1100,0,""
26,7520,"v_and_b32_e32 v1, 0x4f, v0",1056,4540,316,0,""
26,7528,"v_and_b32_e32 v62, 1, v0",1056,5184,960,0,""
26,7532,"v_or_b32_e32 v49, v27, v44",1056,4948,724,0,""
26,7536,"v_or_b32_e32 v50, v47, v44",1056,4604,376,0,""
26,7540,"v_or_b32_e32 v51, v48, v44",1056,5072,844,0,""
26,7544,"v_or_b32_e32 v27, v27, v18",1056,4916,692,0,""
26,7548,"v_or_b32_e32 v47, v47, v18",1056,4668,432,0,""
26,7552,"v_or_b32_e32 v18, v48, v18",1056,5100,856,0,""
26,7556,"s_waitcnt vmcnt(6)",1056,154100,154100,0,""
26,7560,"ds_write2_b64 v52, v[6:7], v[8:9] offset0:2 offset1:3",1056,29644,7896,2208,""
26,7568,"ds_write2_b64 v52, v[2:3], v[4:5] offset1:1",1056,32512,7096,148,""
26,7576,"s_waitcnt vmcnt(4)",1056,12032,12032,0,""
26,7580,"ds_write2_b64 v52, v[14:15], v[16:17] offset0:6 offset1:7",1056,32736,8928,0,""
26,7588,"ds_write2_b64 v52, v[10:11], v[12:13] offset0:4 offset1:5",1056,33860,8648,192,""
26,7596,"v_mul_u32_u24_e32 v2, 0x44, v46",1056,6480,2212,184,""
26,7604,"v_lshlrev_b32_e32 v3, 1, v45",1056,5112,884,0,""
26,7608,"v_mul_u32_u24_e32 v26, 0x44, v1",1056,5256,1032,0,""
26,7616,"v_lshl_add_u32 v46, v2, 1, v3",1056,6000,1772,0,""
26,7624,"v_mul_u32_u24_e32 v2, 0x44, v49",1056,5216,988,0,""
26,7632,"v_mul_u32_u24_e32 v4, 0x44, v50",1056,5060,832,0,""
26,7640,"v_mul_u32_u24_e32 v5, 0x44, v51",1056,5756,1512,0,""
26,7648,"v_mul_u32_u24_e32 v6, 0x44, v27",1056,5272,1044,140,""
26,7656,"v_mul_u32_u24_e32 v7, 0x44, v47",1056,5212,988,0,""
26,7664,"v_mul_u32_u24_e32 v8, 0x44, v18",1056,5912,1684,0,""
26,7672,"v_lshlrev_b32_e32 v18, 6, v62",1056,5252,1020,0,""
26,7676,"v_lshl_add_u32 v55, v26, 1, v3",1056,5572,1344,48,""
26,7684,"v_lshl_add_u32 v47, v2, 1, v3",1056,6236,2000,0,""
26,7692,"v_lshl_add_u32 v48, v4, 1, v3",1056,5424,1196,0,""
26,7700,"v_lshl_add_u32 v49, v5, 1, v3",1056,5420,1188,0,""
26,7708,"v_lshl_add_u32 v58, v6, 1, v3",1056,6016,1780,1184,""
26,7716,"v_lshl_add_u32 v51, v7, 1, v3",1056,5316,1080,0,""
26,7724,"v_lshl_add_u32 v50, v8, 1, v3",1056,5596,1368,0,""
26,7732,"v_lshl_add_u64 v[2:3], v[24:25], 0, v[18:19]",1056,5840,1608,0,""
26,7740,"s_mov_b64 s[4:5], 0x80",1056,4248,4,1240,""
26,7748,"v_lshl_add_u64 v[2:3], s[2:3], 0, v[2:3]",1056,5480,1256,0,""
26,7756,"s_mov_b64 s[8:9], 0",1056,4284,56,0,""
26,7760,"v_add_u32_e32 v53, 0x4400, v52",1056,4528,288,0,""
26,7768,"v_add_u32_e32 v54, 0x4410, v52",1056,5740,1500,0,""
26,7776,"v_add_u32_e32 v56, 0x4430, v52",1056,4456,228,40,""
26,7784,"v_add_u32_e32 v57, 0x4420, v52",1056,5604,1372,0,""
26,7792,"v_add_u32_e32 v59, 0x4000, v55",1056,5572,1336,0,""
26,7800,"v_add_u32_e32 v60, 0x4000, v58",1056,4508,284,0,""
26,7808,"v_add_u32_e32 v61, 0x4000, v51",1056,5616,1384,32,""
26,7816,"v_lshl_add_u64 v[24:25], v[2:3], 0, s[4:5]",1056,5744,1512,0,""
26,7824,"v_add_u32_e32 v62, 0x4000, v50",1056,4516,276,0,""
26,7832,"s_waitcnt vmcnt(3)",1056,836304,836304,0,""
26,7836,"ds_write2_b64 v54, v[28:29], v[30:31] offset1:1",1056,31708,10328,100,""
26,7844,"s_waitcnt vmcnt(2)",1056,21824,21824,0,""
26,7848,"ds_write2_b64 v53, v[32:33], v[34:35] offset1:1",1056,26268,4260,0,""
26,7856,"s_waitcnt vmcnt(1)",1056,27048,27048,0,""
26,7860,"ds_write2_b64 v56, v[36:37], v[38:39] offset1:1",1056,26176,4324,0,""
26,7868,"s_waitcnt vmcnt(0)",1056,35792,35792,0,""
26,7872,"ds_write2_b64 v57, v[40:41], v[42:43] offset1:1",1056,25668,4336,0,""
26,7880,"s_branch 211",1056,4612,0,484,""
26,7884,"s_or_b64 exec, exec, s[2:3]",100320,464200,992,1520760,""
26,7888,"s_waitcnt lgkmcnt(3)",100320,401280,401280,0,""
26,7892,"v_mfma_f32_16x16x16_f16 a[40:43], v[38:39], v[42:43], a[40:43]",100320,2366808,1943992,0,""
26,7900,"ds_read2_b64 v[64:67], v48 offset0:4 offset1:8",100320,1413168,998508,260080,""
26,7908,"ds_read2_b64 v[68:71], v49 offset0:4 offset1:8",100320,709440,301376,0,""
26,7916,"ds_read2_b64 v[72:75], v61 offset0:132 offset1:136",100320,782012,380732,0,""
26,7924,"s_waitcnt lgkmcnt(5)",100320,401280,401280,0,""
26,7928,"v_mfma_f32_16x16x16_f16 a[36:39], v[38:39], v[40:41], a[36:39]",100320,1018028,608020,0,""
26,7936,"ds_read2_b64 v[76:79], v62 offset0:132 offset1:136",100320,1022792,621512,492,""
26,7944,"s_add_i32 s15, s15, 1",100320,401464,176,0,""
26,7948,"s_add_u32 s8, s8, 64",100320,402144,516,0,""
26,7952,"v_mfma_f32_16x16x16_f16 a[28:31], v[36:37], v[42:43], a[28:31]",100320,875360,474080,0,""
26,7960,"s_addc_u32 s9, s9, 0",100320,401628,132,0,""
26,7964,"v_lshl_add_u64 v[24:25], v[24:25], 0, s[4:5]",100320,468312,67016,4,""
26,7972,"s_cmpk_lg_i32 s8, 0x17c0",100320,401992,604,0,""
26,7976,"v_mfma_f32_16x16x16_f16 a[32:35], v[36:37], v[40:41], a[32:35]",100320,1182852,769944,0,""
26,7984,"v_mfma_f32_16x16x16_f16 a[16:19], v[32:33], v[42:43], a[16:19]",100320,2770016,2356896,0,""
26,7992,"v_mfma_f32_16x16x16_f16 a[20:23], v[32:33], v[40:41], a[20:23]",100320,2303420,1891636,0,""
26,8000,"v_mfma_f32_16x16x16_f16 a[12:15], v[28:29], v[42:43], a[12:15]",100320,2152216,1738984,0,""
26,8008,"v_mfma_f32_16x16x16_f16 a[4:7], v[28:29], v[40:41], a[4:7]",100320,2043228,1636216,0,""
26,8016,"ds_read2_b64 v[40:43], v47 offset0:4 offset1:8",100320,1501160,1099880,0,""
26,8024,"s_waitcnt lgkmcnt(6)",100320,401280,401280,0,""
26,8028,"v_mfma_f32_16x16x16_f16 a[0:3], v[38:39], v[34:35], a[0:3]",100320,1008352,593160,0,""
26,8036,"v_mfma_f32_16x16x16_f16 a[24:27], v[36:37], v[34:35], a[24:27]",100320,1746628,1330772,0,""
26,8044,"v_mfma_f32_16x16x16_f16 a[52:55], v[32:33], v[34:35], a[52:55]",100320,1790892,1389612,0,""
26,8052,"s_waitcnt lgkmcnt(5)",100320,401280,401280,0,""
26,8056,"v_mfma_f32_16x16x16_f16 a[56:59], v[32:33], v[30:31], a[56:59]",100320,1402908,984656,0,""
26,8064,"v_mfma_f32_16x16x16_f16 a[60:63], v[28:29], v[34:35], a[60:63]",100320,1712772,1304352,0,""
26,8072,"ds_read2_b64 v[32:35], v46 offset0:4 offset1:8",100320,1667596,1257944,0,""
26,8080,"v_mfma_f32_16x16x16_f16 a[8:11], v[38:39], v[30:31], a[8:11]",100320,1189500,775000,0,""
26,8088,"v_mfma_f32_16x16x16_f16 a[44:47], v[36:37], v[30:31], a[44:47]",100320,1720160,1316792,0,""
26,8096,"ds_read2_b64 v[36:39], v60 offset0:132 offset1:136",100320,1106160,694912,0,""
26,8104,"v_mfma_f32_16x16x16_f16 a[48:51], v[28:29], v[30:31], a[48:51]",100320,1336480,934676,0,""
26,8112,"ds_read2_b64 v[28:31], v59 offset0:132 offset1:136",100320,890516,479356,0,""
26,8120,"s_waitcnt lgkmcnt(0)",100320,7628392,7628392,0,""
26,8124,"v_mfma_f32_16x16x16_f16 a[40:43], v[32:33], v[28:29], a[40:43]",100320,1162228,751276,0,""
26,8132,"v_mfma_f32_16x16x16_f16 a[36:39], v[32:33], v[36:37], a[36:39]",100320,1820388,1409036,0,""
26,8140,"v_mfma_f32_16x16x16_f16 a[28:31], v[40:41], v[28:29], a[28:31]",100320,1791476,1379900,0,""
26,8148,"v_mfma_f32_16x16x16_f16 a[32:35], v[40:41], v[36:37], a[32:35]",100320,1846796,1435100,0,""
26,8156,"v_mfma_f32_16x16x16_f16 a[16:19], v[64:65], v[28:29], a[16:19]",100320,1995940,1584060,0,""
26,8164,"v_mfma_f32_16x16x16_f16 a[20:23], v[64:65], v[36:37], a[20:23]",100320,1995048,1583408,0,""
26,8172,"v_mfma_f32_16x16x16_f16 a[12:15], v[68:69], v[28:29], a[12:15]",100320,1998128,1586296,0,""
26,8180,"v_mfma_f32_16x16x16_f16 a[4:7], v[68:69], v[36:37], a[4:7]",100320,2018408,1606392,0,""
26,8188,"v_mfma_f32_16x16x16_f16 a[0:3], v[32:33], v[72:73], a[0:3]",100320,1964756,1552672,928,""
26,8196,"v_mfma_f32_16x16x16_f16 a[8:11], v[32:33], v[76:77], a[8:11]",100320,1896284,1483724,0,""
26,8204,"v_mfma_f32_16x16x16_f16 a[24:27], v[40:41], v[72:73], a[24:27]",100320,1869800,1456608,0,""
26,8212,"v_mfma_f32_16x16x16_f16 a[44:47], v[40:41], v[76:77], a[44:47]",100320,1832744,1418476,0,""
26,8220,"v_mfma_f32_16x16x16_f16 a[52:55], v[64:65], v[72:73], a[52:55]",100320,1840440,1425232,0,""
26,8228,"v_mfma_f32_16x16x16_f16 a[56:59], v[64:65], v[76:77], a[56:59]",100320,1792416,1376292,0,""
26,8236,"v_mfma_f32_16x16x16_f16 a[60:63], v[68:69], v[72:73], a[60:63]",100320,1763248,1346108,0,""
26,8244,"v_mfma_f32_16x16x16_f16 a[48:51], v[68:69], v[76:77], a[48:51]",100320,1752804,1334496,0,""
26,8252,"v_mfma_f32_16x16x16_f16 a[40:43], v[34:35], v[30:31], a[40:43]",100320,1747248,1327916,0,""
26,8260,"v_mfma_f32_16x16x16_f16 a[36:39], v[34:35], v[38:39], a[36:39]",100320,1734228,1313692,0,""
26,8268,"v_mfma_f32_16x16x16_f16 a[28:31], v[42:43], v[30:31], a[28:31]",100320,1737056,1315612,0,""
